date,open,high,low,close,volume
2025-06-16 00:00:00+05:30,397.0,401.25,391.25,399.4,3609820
2025-06-17 00:00:00+05:30,399.4,402.2,395.0,396.05,3234777
2025-06-18 00:00:00+05:30,396.05,398.0,390.6,393.4,2973122
2025-06-19 00:00:00+05:30,392.5,394.1,383.0,384.55,4441866
2025-06-20 00:00:00+05:30,383.5,392.5,381.6,390.1,15318217
2025-06-23 00:00:00+05:30,385.0,394.55,384.55,393.0,5195843
2025-06-24 00:00:00+05:30,395.0,403.8,394.85,398.45,6296902
2025-06-25 00:00:00+05:30,400.95,405.65,400.0,403.05,6324991
2025-06-26 00:00:00+05:30,403.05,406.0,401.5,405.65,5064123
2025-06-27 00:00:00+05:30,407.1,411.5,406.35,408.85,5243333
2025-06-30 00:00:00+05:30,408.85,410.2,403.5,405.45,3232056
2025-07-01 00:00:00+05:30,406.0,407.8,403.0,406.55,3180881
2025-07-02 00:00:00+05:30,406.55,410.9,404.4,406.65,4283041
2025-07-03 00:00:00+05:30,400.0,403.7,396.6,399.9,9669274
2025-07-04 00:00:00+05:30,399.0,403.55,398.5,401.0,3432678
2025-07-07 00:00:00+05:30,401.0,403.55,398.4,401.2,6385392
2025-07-08 00:00:00+05:30,401.2,406.65,397.7,400.85,5551339
2025-07-09 00:00:00+05:30,400.85,405.5,398.5,400.65,4148059
2025-07-10 00:00:00+05:30,400.65,402.7,397.8,399.9,4302998
2025-07-11 00:00:00+05:30,399.05,401.7,395.4,396.85,6893575
2025-07-14 00:00:00+05:30,396.85,403.15,395.5,402.55,4074490
2025-07-15 00:00:00+05:30,402.6,405.3,398.85,403.9,4286434
2025-07-16 00:00:00+05:30,403.05,416.75,402.5,414.7,13501549
2025-07-17 00:00:00+05:30,415.0,416.4,411.15,413.45,6347491
2025-07-18 00:00:00+05:30,411.0,414.15,406.15,407.9,4614946
2025-07-21 00:00:00+05:30,404.0,404.0,395.0,401.85,7045744
2025-07-22 00:00:00+05:30,403.75,403.9,398.5,399.15,3980682
2025-07-23 00:00:00+05:30,400.1,405.0,399.65,402.5,3778869
2025-07-24 00:00:00+05:30,402.3,403.95,398.7,400.7,4023200
2025-07-25 00:00:00+05:30,399.8,401.25,394.3,395.35,5831294
2025-07-28 00:00:00+05:30,394.1,403.8,393.5,399.2,5758606
2025-07-29 00:00:00+05:30,397.0,401.6,396.0,399.85,5038609
2025-07-30 00:00:00+05:30,401.5,403.75,397.7,401.35,5468844
2025-07-31 00:00:00+05:30,396.7,400.5,396.1,397.75,5285016
2025-08-01 00:00:00+05:30,395.1,398.15,388.2,389.3,6240934
2025-08-04 00:00:00+05:30,390.0,391.65,376.25,387.1,13251686
2025-08-05 00:00:00+05:30,388.0,390.5,382.7,385.55,6366590
2025-08-06 00:00:00+05:30,385.55,387.0,381.65,385.55,6114204
2025-08-07 00:00:00+05:30,383.0,386.75,379.0,385.55,5333971
2025-08-08 00:00:00+05:30,385.55,387.1,376.0,378.8,3495353
2025-08-11 00:00:00+05:30,380.0,385.9,377.5,384.3,3328976
2025-08-12 00:00:00+05:30,384.1,388.95,383.5,384.45,2575426
2025-08-13 00:00:00+05:30,385.5,388.95,384.4,387.2,3757839
2025-08-14 00:00:00+05:30,387.2,388.6,383.15,385.3,2662149
2025-08-18 00:00:00+05:30,389.0,390.0,385.3,387.3,3712118
2025-08-19 00:00:00+05:30,387.35,389.65,386.5,389.15,2047149
2025-08-20 00:00:00+05:30,388.95,392.45,388.05,390.55,3045301
2025-08-21 00:00:00+05:30,390.1,392.3,386.8,388.05,2551655
2025-08-22 00:00:00+05:30,387.0,388.7,384.7,385.6,3042678
2025-08-25 00:00:00+05:30,386.05,388.4,382.4,383.25,4216691
2025-08-26 00:00:00+05:30,382.15,383.6,376.6,377.75,5561286
2025-08-28 00:00:00+05:30,377.75,378.5,370.25,371.1,5704659
2025-08-29 00:00:00+05:30,371.1,375.0,368.5,374.15,5793121
2025-09-01 00:00:00+05:30,374.15,381.0,374.15,380.55,2169911
2025-09-02 00:00:00+05:30,380.9,388.4,380.0,386.05,3362410
2025-09-03 00:00:00+05:30,386.05,389.7,385.7,389.15,2628692
2025-09-04 00:00:00+05:30,390.05,392.0,381.75,382.6,4114491
2025-09-05 00:00:00+05:30,382.6,386.5,380.1,385.8,3358057
2025-09-08 00:00:00+05:30,385.8,387.8,382.6,383.25,2978303
2025-09-09 00:00:00+05:30,383.5,385.65,381.15,384.65,3129390
2025-09-10 00:00:00+05:30,386.8,390.95,386.05,386.5,4022433
2025-09-11 00:00:00+05:30,386.45,388.7,385.5,388.1,3078027
2025-09-12 00:00:00+05:30,388.2,389.8,384.0,386.25,3626792
2025-09-15 00:00:00+05:30,386.0,390.95,385.5,388.0,3837268
2025-09-16 00:00:00+05:30,388.0,399.8,388.0,396.05,10102211
2025-09-17 00:00:00+05:30,397.25,397.8,393.55,394.65,4229347
2025-09-18 00:00:00+05:30,395.05,397.0,390.1,393.1,3956999
2025-09-19 00:00:00+05:30,393.25,397.5,393.15,396.3,5457632
2025-09-22 00:00:00+05:30,396.0,399.9,394.0,395.3,4424464
2025-09-23 00:00:00+05:30,396.5,398.2,394.25,395.5,2963511
2025-09-24 00:00:00+05:30,394.5,396.4,389.2,390.3,3121538
