date,open,high,low,close,volume
2025-06-16 00:00:00+05:30,1074.0,1085.0,1073.6,1083.4,439929
2025-06-17 00:00:00+05:30,1083.4,1094.0,1065.5,1071.6,664517
2025-06-18 00:00:00+05:30,1066.4,1075.8,1059.0,1065.2,545933
2025-06-19 00:00:00+05:30,1065.2,1091.6,1061.6,1088.3,2816398
2025-06-20 00:00:00+05:30,1088.3,1103.0,1082.7,1100.2,2084108
2025-06-23 00:00:00+05:30,1090.0,1112.0,1090.0,1109.4,758904
2025-06-24 00:00:00+05:30,1112.0,1116.9,1104.4,1107.7,1134930
2025-06-25 00:00:00+05:30,1107.7,1133.9,1106.6,1126.5,1564437
2025-06-26 00:00:00+05:30,1122.0,1150.0,1119.1,1145.4,2236678
2025-06-27 00:00:00+05:30,1144.0,1147.2,1120.0,1124.3,622376
2025-06-30 00:00:00+05:30,1124.0,1126.7,1090.6,1098.9,1836286
2025-07-01 00:00:00+05:30,1098.9,1100.7,1085.9,1095.6,971874
2025-07-02 00:00:00+05:30,1094.0,1098.3,1084.0,1095.8,1230645
2025-07-03 00:00:00+05:30,1096.0,1105.8,1086.7,1089.4,730322
2025-07-04 00:00:00+05:30,1091.0,1095.0,1082.0,1089.7,573351
2025-07-07 00:00:00+05:30,1085.0,1108.2,1085.0,1101.9,1152136
2025-07-08 00:00:00+05:30,1108.0,1108.6,1093.5,1099.9,605639
2025-07-09 00:00:00+05:30,1100.0,1107.4,1091.6,1097.9,752158
2025-07-10 00:00:00+05:30,1097.9,1103.7,1080.1,1088.9,533377
2025-07-11 00:00:00+05:30,1083.9,1101.8,1074.0,1076.8,983485
2025-07-14 00:00:00+05:30,1076.8,1083.5,1070.0,1071.8,770739
2025-07-15 00:00:00+05:30,1071.8,1085.0,1067.5,1081.8,538506
2025-07-16 00:00:00+05:30,1081.8,1089.9,1068.2,1081.5,1753658
2025-07-17 00:00:00+05:30,1081.5,1109.7,1080.0,1105.8,1193262
2025-07-18 00:00:00+05:30,1106.0,1108.3,1093.5,1095.9,844437
2025-07-21 00:00:00+05:30,1095.8,1095.8,1077.0,1090.3,805610
2025-07-22 00:00:00+05:30,1089.9,1090.3,1075.3,1084.8,961735
2025-07-23 00:00:00+05:30,1085.0,1087.0,1051.0,1062.6,1508414
2025-07-24 00:00:00+05:30,1084.0,1104.5,1065.5,1072.8,6264546
2025-07-25 00:00:00+05:30,1078.0,1079.8,1050.0,1054.4,1180451
2025-07-28 00:00:00+05:30,1048.0,1071.0,1044.4,1059.9,1219854
