date,open,high,low,close,volume
2025-06-16 00:00:00+05:30,241.4,249.44,237.39,248.75,6293041
2025-06-17 00:00:00+05:30,248.75,255.75,247.02,255.11,13086871
2025-06-18 00:00:00+05:30,256.0,259.42,253.75,256.23,12129695
2025-06-19 00:00:00+05:30,255.0,258.65,252.78,255.68,10784231
2025-06-20 00:00:00+05:30,255.5,263.0,255.0,260.28,23337677
2025-06-23 00:00:00+05:30,258.8,266.73,258.12,264.62,9009789
2025-06-24 00:00:00+05:30,269.0,274.3,266.2,271.19,12692629
2025-06-25 00:00:00+05:30,272.75,273.05,267.2,272.33,8192361
2025-06-26 00:00:00+05:30,272.33,278.05,271.96,276.8,7848468
2025-06-27 00:00:00+05:30,276.8,277.98,268.63,269.33,5491582
2025-06-30 00:00:00+05:30,268.0,278.09,268.0,276.6,10466882
2025-07-01 00:00:00+05:30,278.5,282.65,276.4,280.8,6939075
2025-07-02 00:00:00+05:30,280.9,280.9,272.25,273.7,7101210
2025-07-03 00:00:00+05:30,273.45,275.45,271.6,272.6,2692058
2025-07-04 00:00:00+05:30,272.8,277.35,272.75,275.05,2939875
2025-07-07 00:00:00+05:30,275.05,277.7,271.35,276.25,3799460
2025-07-08 00:00:00+05:30,276.25,278.45,274.4,277.4,3224221
2025-07-09 00:00:00+05:30,276.0,277.1,272.15,273.3,2183213
2025-07-10 00:00:00+05:30,276.45,277.45,270.4,272.0,2181407
2025-07-11 00:00:00+05:30,270.0,271.65,267.15,269.45,1851370
2025-07-14 00:00:00+05:30,268.0,273.15,267.65,271.5,2037858
2025-07-15 00:00:00+05:30,271.0,272.85,268.4,270.75,2160136
2025-07-16 00:00:00+05:30,270.0,272.1,268.6,270.2,2373145
2025-07-17 00:00:00+05:30,270.2,272.1,267.5,269.0,1681550
2025-07-18 00:00:00+05:30,268.5,269.55,264.0,264.35,2008441
2025-07-21 00:00:00+05:30,263.9,272.4,262.95,271.05,3754771
2025-07-22 00:00:00+05:30,272.5,273.75,267.55,268.55,2326982
2025-07-23 00:00:00+05:30,269.0,269.85,264.6,268.6,1964251
2025-07-24 00:00:00+05:30,268.6,272.0,264.7,270.95,2394933
2025-07-25 00:00:00+05:30,266.8,266.8,256.5,260.35,8927460
2025-07-28 00:00:00+05:30,259.0,260.45,252.75,253.75,4254167
2025-07-29 00:00:00+05:30,252.1,253.7,250.1,252.35,3727261
2025-07-30 00:00:00+05:30,252.4,252.65,246.6,248.8,3390277
2025-07-31 00:00:00+05:30,246.8,260.2,243.0,256.65,8649553
2025-08-01 00:00:00+05:30,256.5,256.6,250.05,251.45,3521144
2025-08-04 00:00:00+05:30,251.5,280.95,251.5,278.45,31881799
2025-08-05 00:00:00+05:30,279.0,284.0,273.0,282.0,17513902
2025-08-06 00:00:00+05:30,282.0,283.4,276.45,277.15,5716110
2025-08-07 00:00:00+05:30,276.5,279.05,271.35,278.15,4373593
2025-08-08 00:00:00+05:30,278.45,280.15,270.3,271.8,2495038
2025-08-11 00:00:00+05:30,271.9,273.8,267.0,271.2,2820715
2025-08-12 00:00:00+05:30,271.5,273.05,267.25,268.05,1633317
2025-08-13 00:00:00+05:30,268.5,273.25,267.25,269.7,3152426
2025-08-14 00:00:00+05:30,270.0,274.1,268.1,273.0,2219784
2025-08-18 00:00:00+05:30,276.0,287.4,275.0,283.15,7800519
2025-08-19 00:00:00+05:30,284.75,289.6,279.5,287.35,5366409
2025-08-20 00:00:00+05:30,287.6,288.0,283.0,283.45,2223764
2025-08-21 00:00:00+05:30,283.45,292.0,283.15,291.3,7184086
2025-08-22 00:00:00+05:30,291.8,292.4,284.75,286.35,4034083
2025-08-25 00:00:00+05:30,287.5,291.95,284.55,285.2,3780591
2025-08-26 00:00:00+05:30,283.9,285.4,280.1,281.0,3547904
2025-08-28 00:00:00+05:30,283.0,283.85,276.6,277.45,3644279
2025-08-29 00:00:00+05:30,278.3,282.75,277.15,277.85,4511984
2025-09-01 00:00:00+05:30,280.0,283.8,279.45,280.05,3770796
2025-09-02 00:00:00+05:30,282.0,282.3,273.6,274.85,5144661
2025-09-03 00:00:00+05:30,274.85,280.0,272.7,279.25,3806579
2025-09-04 00:00:00+05:30,281.55,281.75,275.8,277.55,3582121
2025-09-05 00:00:00+05:30,276.0,285.3,275.9,281.1,5029052
2025-09-08 00:00:00+05:30,281.1,291.5,279.15,288.9,5279796
2025-09-09 00:00:00+05:30,289.0,293.35,286.5,289.7,4789449
2025-09-10 00:00:00+05:30,289.4,292.1,286.55,287.65,3230278
2025-09-11 00:00:00+05:30,289.85,293.0,286.85,290.0,4102421
2025-09-12 00:00:00+05:30,290.95,295.0,288.9,291.5,5183899
2025-09-15 00:00:00+05:30,292.4,292.4,286.3,290.7,2760338
2025-09-16 00:00:00+05:30,291.0,294.5,289.1,289.95,3714809
2025-09-17 00:00:00+05:30,291.0,291.3,283.0,283.95,3795411
